,AdjClose,Close,Date,High,Low,Open,Volume
51,"5,922.00","5,922.00","Feb 2, 2016","6,060.50","5,889.60","6,060.10","986,962,800"
52,"6,060.10","6,060.10","Feb 1, 2016","6,115.10","5,993.80","6,083.80","808,643,200"
53,"6,083.80","6,083.80","Jan 29, 2016","6,083.80","5,931.80","5,931.80","988,153,400"
54,"5,931.80","5,931.80","Jan 28, 2016","6,020.50","5,889.40","5,990.40","892,436,800"
55,"5,990.40","5,990.40","Jan 27, 2016","5,990.40","5,870.80","5,911.50","875,026,000"
56,"5,911.50","5,911.50","Jan 26, 2016","5,919.20","5,771.40","5,877.00","852,296,000"
57,"5,877.00","5,877.00","Jan 25, 2016","5,933.50","5,851.80","5,900.00","803,777,200"
58,"5,900.00","5,900.00","Jan 22, 2016","5,926.90","5,773.80","5,773.80","879,968,100"
59,"5,773.80","5,773.80","Jan 21, 2016","5,781.20","5,659.20","5,673.60","1,089,335,700"
60,"5,673.60","5,673.60","Jan 20, 2016","5,876.80","5,639.90","5,876.80","1,035,052,400"
61,"5,876.80","5,876.80","Jan 19, 2016","5,915.70","5,779.90","5,779.90","808,697,900"
62,"5,779.90","5,779.90","Jan 18, 2016","5,852.10","5,766.50","5,804.10","718,879,400"
63,"5,804.10","5,804.10","Jan 15, 2016","5,934.60","5,769.20","5,918.20","1,084,338,100"
64,"5,918.20","5,918.20","Jan 14, 2016","5,961.00","5,829.30","5,961.00","1,067,078,800"
65,"5,961.00","5,961.00","Jan 13, 2016","6,011.10","5,929.20","5,929.20","809,502,200"
66,"5,929.20","5,929.20","Jan 12, 2016","5,985.80","5,866.70","5,871.80","806,737,100"
67,"5,871.80","5,871.80","Jan 11, 2016","5,941.90","5,871.80","5,912.40","817,313,600"
68,"5,912.40","5,912.40","Jan 8, 2016","6,013.40","5,912.40","5,954.10","809,964,200"
69,"5,954.10","5,954.10","Jan 7, 2016","6,073.40","5,888.00","6,073.40","1,054,315,500"
70,"6,073.40","6,073.40","Jan 6, 2016","6,137.20","6,018.70","6,137.20","699,957,700"
71,"6,137.20","6,137.20","Jan 5, 2016","6,166.30","6,079.20","6,093.40","624,070,800"
72,"6,093.40","6,093.40","Jan 4, 2016","6,242.30","6,071.00","6,242.30","686,232,700"
73,"6,242.30","6,242.30","Dec 31, 2015","6,278.30","6,233.00","6,274.10","161,427,100"
74,"6,274.10","6,274.10","Dec 30, 2015","6,314.60","6,261.50","6,314.60","327,817,500"
75,"6,314.60","6,314.60","Dec 29, 2015","6,314.60","6,245.20","6,254.60","448,441,700"
76,"6,254.60","6,254.60","Dec 24, 2015","6,259.90","6,236.90","6,241.00","108,851,800"
77,"6,241.00","6,241.00","Dec 23, 2015","6,248.50","6,083.10","6,083.10","578,630,000"
78,"6,083.10","6,083.10","Dec 22, 2015","6,090.60","6,031.80","6,034.80","424,323,400"
79,"6,034.80","6,034.80","Dec 21, 2015","6,114.00","6,034.80","6,052.40","545,001,400"
80,"6,052.40","6,052.40","Dec 18, 2015","6,105.60","6,051.70","6,102.50","1,234,966,800"
81,"6,102.50","6,102.50","Dec 17, 2015","6,160.80","6,061.20","6,061.20","725,125,100"
82,"6,061.20","6,061.20","Dec 16, 2015","6,089.30","6,016.30","6,017.80","750,664,600"
83,"6,017.80","6,017.80","Dec 15, 2015","6,036.70","5,874.10","5,874.10","811,231,700"
84,"5,874.10","5,874.10","Dec 14, 2015","6,009.90","5,871.90","5,952.80","781,019,600"
85,"5,952.80","5,952.80","Dec 11, 2015","6,088.10","5,949.80","6,088.10","805,984,900"
86,"6,088.10","6,088.10","Dec 10, 2015","6,127.10","6,080.00","6,126.70","838,093,600"
87,"6,126.70","6,126.70","Dec 9, 2015","6,175.80","6,101.20","6,135.20","751,852,900"
88,"6,135.20","6,135.20","Dec 8, 2015","6,224.90","6,120.70","6,223.50","790,574,400"
89,"6,223.50","6,223.50","Dec 7, 2015","6,287.20","6,215.20","6,238.30","542,255,600"
90,"6,238.30","6,238.30","Dec 4, 2015","6,277.60","6,219.50","6,275.00","662,790,200"
91,"6,275.00","6,275.00","Dec 3, 2015","6,444.70","6,275.00","6,420.90","793,356,800"
92,"6,420.90","6,420.90","Dec 2, 2015","6,447.30","6,395.20","6,395.70","566,098,900"
93,"6,395.70","6,395.70","Dec 1, 2015","6,402.40","6,356.10","6,356.10","784,743,400"
94,"6,356.10","6,356.10","Nov 30, 2015","6,387.10","6,329.90","6,375.20","834,458,200"
95,"6,375.20","6,375.20","Nov 27, 2015","6,393.10","6,345.30","6,393.10","471,764,000"
96,"6,393.10","6,393.10","Nov 26, 2015","6,395.30","6,333.90","6,337.60",0
97,"6,337.60","6,337.60","Nov 25, 2015","6,348.10","6,277.20","6,277.20","673,258,600"
98,"6,277.20","6,277.20","Nov 24, 2015","6,305.50","6,221.30","6,305.50","854,059,000"
99,"6,305.50","6,305.50","Nov 23, 2015","6,334.60","6,267.10","6,334.60","585,321,500"
100,"6,334.60","6,334.60","Nov 20, 2015","6,360.70","6,311.80","6,329.90","808,632,500"
101,"6,329.90","6,329.90","Nov 19, 2015","6,366.90","6,279.00","6,279.00",0
102,"6,279.00","6,279.00","Nov 18, 2015","6,283.90","6,228.20","6,268.80","615,094,500"
103,"6,268.80","6,268.80","Nov 17, 2015","6,269.40","6,146.40","6,146.40","697,486,200"
104,"6,146.40","6,146.40","Nov 16, 2015","6,161.90","6,079.80","6,118.30","602,945,000"
105,"6,118.30","6,118.30","Nov 13, 2015","6,179.00","6,088.80","6,178.70","681,574,100"
106,"6,178.70","6,178.70","Nov 12, 2015","6,300.90","6,178.70","6,297.20","826,908,500"
107,"6,297.20","6,297.20","Nov 11, 2015","6,327.20","6,272.70","6,275.30","618,113,900"
108,"6,275.30","6,275.30","Nov 10, 2015","6,329.70","6,250.30","6,295.20","725,649,900"
109,"6,295.20","6,295.20","Nov 9, 2015","6,380.40","6,292.10","6,353.80","658,685,600"
110,"6,353.80","6,353.80","Nov 6, 2015","6,395.20","6,332.70","6,364.90","711,572,600"
111,"6,364.90","6,364.90","Nov 5, 2015","6,421.80","6,358.10","6,412.90",0
112,"6,412.90","6,412.90","Nov 4, 2015","6,459.50","6,383.00","6,383.60","759,872,100"
113,"6,383.60","6,383.60","Nov 3, 2015","6,383.60","6,344.70","6,361.80","608,961,200"
114,"6,361.80","6,361.80","Nov 2, 2015","6,364.40","6,317.30","6,361.10","506,603,500"
115,"6,361.10","6,361.10","Oct 30, 2015","6,410.30","6,337.70","6,395.80","716,340,400"
116,"6,395.80","6,395.80","Oct 29, 2015","6,437.90","6,358.20","6,437.80","826,622,300"
117,"6,437.80","6,437.80","Oct 28, 2015","6,448.50","6,355.80","6,365.30",0
118,"6,365.30","6,365.30","Oct 27, 2015","6,419.60","6,365.30","6,417.00",0
119,"6,417.00","6,417.00","Oct 26, 2015","6,453.00","6,405.40","6,444.10","441,044,400"
120,"6,444.10","6,444.10","Oct 23, 2015","6,487.90","6,376.30","6,376.30",0
121,"6,376.30","6,376.30","Oct 22, 2015","6,387.30","6,321.70","6,348.40","718,398,200"
122,"6,348.40","6,348.40","Oct 21, 2015","6,387.30","6,316.30","6,345.10","596,747,600"
123,"6,345.10","6,345.10","Oct 20, 2015","6,367.80","6,319.30","6,352.30","574,547,000"
124,"6,352.30","6,352.30","Oct 19, 2015","6,408.10","6,336.30","6,378.00",0
125,"6,378.00","6,378.00","Oct 16, 2015","6,398.20","6,338.70","6,338.70","592,309,300"
126,"6,338.70","6,338.70","Oct 15, 2015","6,351.40","6,269.60","6,269.60",0
127,"6,269.60","6,269.60","Oct 14, 2015","6,342.30","6,268.30","6,342.30",0
128,"6,342.30","6,342.30","Oct 13, 2015","6,371.20","6,303.00","6,371.20","700,891,400"
129,"6,371.20","6,371.20","Oct 12, 2015","6,416.20","6,351.30","6,416.20","535,951,300"
130,"6,416.20","6,416.20","Oct 9, 2015","6,453.20","6,374.80","6,374.80","745,150,000"
131,"6,374.80","6,374.80","Oct 8, 2015","6,380.30","6,303.50","6,336.40","720,040,900"
132,"6,336.40","6,336.40","Oct 7, 2015","6,396.30","6,319.80","6,326.20","985,472,100"
133,"6,326.20","6,326.20","Oct 6, 2015","6,343.70","6,255.10","6,298.90",0
134,"6,298.90","6,298.90","Oct 5, 2015","6,301.10","6,130.00","6,130.00","863,396,300"
135,"6,130.00","6,130.00","Oct 2, 2015","6,176.20","6,051.60","6,072.50","861,807,200"
136,"6,072.50","6,072.50","Oct 1, 2015","6,172.80","6,053.30","6,061.60","847,372,200"
137,"6,061.60","6,061.60","Sep 30, 2015","6,061.60","5,909.20","5,909.20","1,018,944,000"
138,"5,909.20","5,909.20","Sep 29, 2015","5,958.90","5,877.10","5,958.90","1,000,021,900"
139,"5,958.90","5,958.90","Sep 28, 2015","6,110.30","5,958.90","6,109.00","968,395,200"
140,"6,109.00","6,109.00","Sep 25, 2015","6,120.70","5,961.50","5,961.50","837,519,200"
141,"5,961.50","5,961.50","Sep 24, 2015","6,055.60","5,947.20","6,032.20","867,489,200"
142,"6,032.20","6,032.20","Sep 23, 2015","6,067.60","5,933.20","5,935.80","725,707,700"
143,"5,935.80","5,935.80","Sep 22, 2015","6,111.60","5,935.80","6,108.70","941,657,100"
144,"6,108.70","6,108.70","Sep 21, 2015","6,168.70","6,083.60","6,104.10","697,537,600"
145,"6,104.10","6,104.10","Sep 18, 2015","6,188.70","6,053.90","6,187.00","1,508,172,800"
146,"6,187.00","6,187.00","Sep 17, 2015","6,239.90","6,182.60","6,229.20","836,839,300"
147,"6,229.20","6,229.20","Sep 16, 2015","6,244.90","6,137.60","6,137.60","818,994,800"
148,"6,137.60","6,137.60","Sep 15, 2015","6,158.10","6,019.90","6,084.60","706,522,000"
149,"6,084.60","6,084.60","Sep 14, 2015","6,191.80","6,065.40","6,117.80","598,665,000"
150,"6,117.80","6,117.80","Sep 11, 2015","6,174.30","6,113.10","6,155.80",0
151,"6,155.80","6,155.80","Sep 10, 2015","6,229.00","6,127.50","6,229.00","749,536,800"
152,"6,229.00","6,229.00","Sep 9, 2015","6,284.20","6,146.10","6,146.10","734,267,900"
153,"6,146.10","6,146.10","Sep 8, 2015","6,196.50","6,074.50","6,074.50","664,577,700"
154,"6,074.50","6,074.50","Sep 7, 2015","6,125.70","6,042.90","6,042.90","464,760,500"
155,"6,042.90","6,042.90","Sep 4, 2015","6,194.10","6,040.50","6,194.10","743,172,100"
156,"6,194.10","6,194.10","Sep 3, 2015","6,215.70","6,083.30","6,083.30","735,720,100"
157,"6,083.30","6,083.30","Sep 2, 2015","6,161.70","6,021.40","6,058.50","769,181,300"
158,"6,058.50","6,058.50","Sep 1, 2015","6,247.90","6,028.70","6,247.90","1,001,128,800"
159,"6,247.90","6,247.90","Aug 28, 2015","6,247.90","6,152.00","6,192.00","868,831,700"
160,"6,192.00","6,192.00","Aug 27, 2015","6,212.50","5,979.20","5,979.20","1,028,065,800"
161,"5,979.20","5,979.20","Aug 26, 2015","6,095.10","5,949.90","6,081.30","991,933,700"
162,"6,081.30","6,081.30","Aug 25, 2015","6,115.70","5,898.90","5,898.90","1,335,924,300"
163,"5,898.90","5,898.90","Aug 24, 2015","6,187.70","5,768.20","6,187.70","1,657,266,300"
164,"6,187.70","6,187.70","Aug 21, 2015","6,367.90","6,187.70","6,367.90","807,243,600"
165,"6,367.90","6,367.90","Aug 20, 2015","6,408.60","6,359.70","6,403.50","728,564,100"
166,"6,403.50","6,403.50","Aug 19, 2015","6,526.50","6,403.50","6,526.30","699,446,800"
167,"6,526.30","6,526.30","Aug 18, 2015","6,564.60","6,505.70","6,550.30","538,348,700"
168,"6,550.30","6,550.30","Aug 17, 2015","6,585.90","6,507.80","6,550.70","471,278,500"
169,"6,550.70","6,550.70","Aug 14, 2015","6,603.20","6,544.40","6,568.30","577,612,000"
170,"6,568.30","6,568.30","Aug 13, 2015","6,634.70","6,553.50","6,571.20","668,900,300"
171,"6,571.20","6,571.20","Aug 12, 2015","6,664.50","6,536.40","6,664.50","1,085,554,700"
172,"6,664.50","6,664.50","Aug 11, 2015","6,736.20","6,664.00","6,736.20","727,572,100"
173,"6,736.20","6,736.20","Aug 10, 2015","6,751.50","6,653.70","6,718.50","765,478,700"
174,"6,718.50","6,718.50","Aug 7, 2015","6,754.80","6,718.50","6,747.10","595,585,900"
175,"6,747.10","6,747.10","Aug 6, 2015","6,763.30","6,717.50","6,752.40","691,613,500"
176,"6,752.40","6,752.40","Aug 5, 2015","6,764.80","6,686.60","6,686.60","847,270,800"
177,"6,686.60","6,686.60","Aug 4, 2015","6,715.50","6,644.70","6,688.60","1,399,430,100"
178,"6,688.60","6,688.60","Aug 3, 2015","6,710.80","6,668.20","6,696.30","679,885,300"
179,"6,696.30","6,696.30","Jul 31, 2015","6,705.40","6,646.30","6,668.90","958,422,600"
180,"6,668.90","6,668.90","Jul 30, 2015","6,697.40","6,631.00","6,631.00","778,087,100"
181,"6,631.00","6,631.00","Jul 29, 2015","6,634.00","6,555.30","6,555.30","820,041,700"
182,"6,555.30","6,555.30","Jul 28, 2015","6,569.50","6,505.10","6,505.10","709,236,100"
183,"6,505.10","6,505.10","Jul 27, 2015","6,589.50","6,495.70","6,579.80","678,322,600"
184,"6,579.80","6,579.80","Jul 24, 2015","6,684.80","6,574.00","6,655.00","644,793,200"
185,"6,655.00","6,655.00","Jul 23, 2015","6,711.50","6,644.90","6,667.30","632,287,000"
186,"6,667.30","6,667.30","Jul 22, 2015","6,769.10","6,653.40","6,769.10","693,476,700"
187,"6,769.10","6,769.10","Jul 21, 2015","6,800.10","6,758.80","6,788.70","556,304,800"
188,"6,788.70","6,788.70","Jul 20, 2015","6,813.40","6,772.10","6,775.10","419,532,500"
189,"6,775.10","6,775.10","Jul 17, 2015","6,799.80","6,764.80","6,796.50","584,213,200"
190,"6,796.50","6,796.50","Jul 16, 2015","6,805.10","6,752.10","6,753.80","587,458,400"
191,"6,753.80","6,753.80","Jul 15, 2015","6,775.90","6,728.50","6,753.80","549,549,300"
192,"6,753.80","6,753.80","Jul 14, 2015","6,753.80","6,710.60","6,738.00","595,318,500"
193,"6,738.00","6,738.00","Jul 13, 2015","6,743.10","6,673.40","6,673.40","643,184,300"
194,"6,673.40","6,673.40","Jul 10, 2015","6,687.60","6,581.60","6,581.60","699,409,100"
195,"6,581.60","6,581.60","Jul 9, 2015","6,594.20","6,490.70","6,490.70","764,973,200"
196,"6,490.70","6,490.70","Jul 8, 2015","6,515.10","6,430.40","6,432.20","913,111,000"
197,"6,432.20","6,432.20","Jul 7, 2015","6,543.80","6,432.20","6,535.70","767,758,000"
198,"6,535.70","6,535.70","Jul 6, 2015","6,585.80","6,506.70","6,585.80","610,644,900"
199,"6,585.80","6,585.80","Jul 3, 2015","6,630.80","6,572.50","6,630.50","448,998,200"
200,"6,630.50","6,630.50","Jul 2, 2015","6,647.70","6,600.40","6,608.60","590,421,700"
201,"6,608.60","6,608.60","Jul 1, 2015","6,637.30","6,521.00","6,521.00","789,588,400"
202,"6,521.00","6,521.00","Jun 30, 2015","6,620.80","6,521.00","6,620.50","882,243,000"
203,"6,620.50","6,620.50","Jun 29, 2015","6,753.70","6,598.60","6,753.70","762,752,000"
204,"6,753.70","6,753.70","Jun 26, 2015","6,807.80","6,731.10","6,807.80","597,278,600"
205,"6,807.80","6,807.80","Jun 25, 2015","6,869.00","6,798.80","6,844.80","655,333,800"
206,"6,844.80","6,844.80","Jun 24, 2015","6,873.40","6,834.30","6,834.90","668,257,700"
207,"6,834.90","6,834.90","Jun 23, 2015","6,856.50","6,825.70","6,825.70","580,137,000"
208,"6,825.70","6,825.70","Jun 22, 2015","6,825.70","6,710.50","6,710.50","749,484,400"
209,"6,710.50","6,710.50","Jun 19, 2015","6,759.30","6,691.80","6,707.90","1,273,130,400"
210,"6,707.90","6,707.90","Jun 18, 2015","6,707.90","6,625.20","6,680.60","773,442,100"
211,"6,680.60","6,680.60","Jun 17, 2015","6,731.50","6,666.00","6,710.10","685,273,800"
212,"6,710.10","6,710.10","Jun 16, 2015","6,723.50","6,656.90","6,710.50","718,299,200"
213,"6,710.50","6,710.50","Jun 15, 2015","6,784.90","6,708.50","6,784.90","557,004,700"
214,"6,784.90","6,784.90","Jun 12, 2015","6,846.70","6,760.10","6,846.70","592,427,400"
215,"6,846.70","6,846.70","Jun 11, 2015","6,870.20","6,807.30","6,830.30","678,574,100"
216,"6,830.30","6,830.30","Jun 10, 2015","6,843.60","6,734.20","6,753.80","818,584,900"
217,"6,753.80","6,753.80","Jun 9, 2015","6,803.80","6,736.90","6,790.00","682,109,200"
218,"6,790.00","6,790.00","Jun 8, 2015","6,827.20","6,781.70","6,804.60","539,187,300"
219,"6,804.60","6,804.60","Jun 5, 2015","6,859.20","6,785.20","6,859.20","754,508,500"
220,"6,859.20","6,859.20","Jun 4, 2015","6,950.50","6,839.00","6,950.50","783,604,900"
221,"6,950.50","6,950.50","Jun 3, 2015","6,985.70","6,901.80","6,928.30","701,168,000"
222,"6,928.30","6,928.30","Jun 2, 2015","6,972.30","6,872.10","6,953.60","864,607,700"
223,"6,953.60","6,953.60","Jun 1, 2015","7,037.60","6,942.70","6,984.40","694,968,900"
224,"6,984.40","6,984.40","May 29, 2015","7,069.90","6,967.90","7,040.90","1,177,305,700"
225,"7,040.90","7,040.90","May 28, 2015","7,049.60","7,005.90","7,033.30","606,689,900"
226,"7,033.30","7,033.30","May 27, 2015","7,054.10","6,948.60","6,949.00","648,739,500"
227,"6,949.00","6,949.00","May 26, 2015","7,039.60","6,930.30","7,031.70","672,679,700"
228,"7,031.70","7,031.70","May 22, 2015","7,061.70","7,013.50","7,013.50","621,811,200"
229,"7,013.50","7,013.50","May 21, 2015","7,026.00","6,994.30","7,007.30","565,597,600"
230,"7,007.30","7,007.30","May 20, 2015","7,018.70","6,962.10","6,995.10","825,148,300"
231,"6,995.10","6,995.10","May 19, 2015","7,011.40","6,968.90","6,968.90","778,022,500"
232,"6,968.90","6,968.90","May 18, 2015","7,015.50","6,931.60","6,960.50","614,216,300"
233,"6,960.50","6,960.50","May 15, 2015","7,009.40","6,937.10","6,973.00","703,827,400"
234,"6,973.00","6,973.00","May 14, 2015","6,977.90","6,884.60","6,949.60","603,503,300"
235,"6,949.60","6,949.60","May 13, 2015","6,989.90","6,920.70","6,933.80","795,743,700"
236,"6,933.80","6,933.80","May 12, 2015","7,029.90","6,887.50","7,029.90","839,991,900"
237,"7,029.90","7,029.90","May 11, 2015","7,083.70","7,025.20","7,046.80","792,210,200"
238,"7,046.80","7,046.80","May 8, 2015","7,046.80","6,885.80","6,887.00","1,385,914,100"
239,"6,887.00","6,887.00","May 7, 2015","6,933.70","6,810.10","6,933.70","945,024,800"
240,"6,933.70","6,933.70","May 6, 2015","6,974.80","6,913.50","6,927.60","883,946,300"
241,"6,927.60","6,927.60","May 5, 2015","7,053.20","6,927.60","6,986.00","1,019,856,100"
242,"6,986.00","6,986.00","May 1, 2015","6,995.40","6,919.40","6,960.60","838,058,900"
243,"6,960.60","6,960.60","Apr 30, 2015","6,970.30","6,906.20","6,946.30","906,266,700"
244,"6,946.30","6,946.30","Apr 29, 2015","7,058.20","6,945.60","7,030.50","767,322,400"
245,"7,030.50","7,030.50","Apr 28, 2015","7,104.00","6,984.00","7,104.00","796,371,600"
246,"7,104.00","7,104.00","Apr 27, 2015","7,122.70","7,025.30","7,070.70","679,761,700"
247,"7,070.70","7,070.70","Apr 24, 2015","7,102.60","7,051.20","7,053.70","796,682,000"
248,"7,053.70","7,053.70","Apr 23, 2015","7,055.20","6,995.80","7,028.20","714,656,500"
249,"7,028.20","7,028.20","Apr 22, 2015","7,092.30","6,997.20","7,062.90","785,146,300"
250,"7,062.90","7,062.90","Apr 21, 2015","7,105.10","7,030.00","7,052.10","655,787,700"
251,"7,052.10","7,052.10","Apr 20, 2015","7,067.80","6,994.60","6,994.60","583,888,000"
252,"6,994.60","6,994.60","Apr 17, 2015","7,093.50","6,979.30","7,060.50","776,519,900"
253,"7,060.50","7,060.50","Apr 16, 2015","7,119.40","7,057.70","7,096.80","750,900,800"
254,"7,096.80","7,096.80","Apr 15, 2015","7,111.70","7,058.30","7,075.30","722,590,500"
255,"7,075.30","7,075.30","Apr 14, 2015","7,086.10","7,044.60","7,064.30","669,927,300"
256,"7,064.30","7,064.30","Apr 13, 2015","7,089.80","7,046.70","7,089.80","592,637,100"
257,"7,089.80","7,089.80","Apr 10, 2015","7,095.40","7,015.40","7,015.40","801,926,500"
258,"7,015.40","7,015.40","Apr 9, 2015","7,017.00","6,937.40","6,937.40","698,600,800"
259,"6,937.40","6,937.40","Apr 8, 2015","7,012.10","6,931.60","6,961.80","865,524,000"
260,"6,961.80","6,961.80","Apr 7, 2015","6,967.70","6,833.50","6,833.50","704,104,300"
261,"6,833.50","6,833.50","Apr 2, 2015","6,849.90","6,801.30","6,809.50","575,894,800"
262,"6,809.50","6,809.50","Apr 1, 2015","6,856.40","6,765.40","6,773.00","800,482,200"
263,"6,773.00","6,773.00","Mar 31, 2015","6,910.10","6,765.10","6,891.40","900,335,700"
264,"6,891.40","6,891.40","Mar 30, 2015","6,914.60","6,855.00","6,855.00","639,393,900"
265,"6,855.00","6,855.00","Mar 27, 2015","6,910.60","6,839.90","6,895.30","736,697,300"
266,"6,895.30","6,895.30","Mar 26, 2015","6,991.00","6,876.80","6,991.00","936,518,300"
267,"6,991.00","6,991.00","Mar 25, 2015","7,035.10","6,983.90","7,019.70","645,837,600"
268,"7,019.70","7,019.70","Mar 24, 2015","7,065.10","7,012.50","7,037.70","702,620,900"
269,"7,037.70","7,037.70","Mar 23, 2015","7,037.70","6,991.40","7,022.50","673,591,200"
270,"7,022.50","7,022.50","Mar 20, 2015","7,024.20","6,960.80","6,962.30","1,419,421,400"
271,"6,962.30","6,962.30","Mar 19, 2015","6,982.80","6,929.70","6,945.20","809,174,400"
272,"6,945.20","6,945.20","Mar 18, 2015","6,945.20","6,837.30","6,837.60","772,632,700"
273,"6,837.60","6,837.60","Mar 17, 2015","6,846.90","6,798.50","6,804.10","757,362,800"
274,"6,804.10","6,804.10","Mar 16, 2015","6,809.10","6,740.60","6,740.60","685,731,900"
275,"6,740.60","6,740.60","Mar 13, 2015","6,777.80","6,713.50","6,761.10","710,321,200"
276,"6,761.10","6,761.10","Mar 12, 2015","6,799.80","6,721.50","6,721.50","845,927,100"
277,"6,721.50","6,721.50","Mar 11, 2015","6,739.00","6,693.80","6,702.80","746,833,900"
278,"6,702.80","6,702.80","Mar 10, 2015","6,876.90","6,702.80","6,876.50","887,272,000"
279,"6,876.50","6,876.50","Mar 9, 2015","6,911.80","6,859.80","6,911.80","670,579,200"
