,AdjClose,Close,Date,High,Low,Open,Volume
57,"3,007.65","3,007.65","Jan 14, 2016","3,007.65","3,007.65","3,007.65",0
58,"2,949.60","2,949.60","Jan 13, 2016","2,949.60","2,949.60","2,949.60",0
59,"3,022.86","3,022.86","Jan 12, 2016","3,022.86","3,022.86","3,022.86",0
60,"3,016.70","3,016.70","Jan 11, 2016","3,016.70","3,016.70","3,016.70",0
61,"3,186.41","3,186.41","Jan 8, 2016","3,186.41","3,186.41","3,186.41",0
62,"3,125.00","3,125.00","Jan 7, 2016","3,125.00","3,125.00","3,125.00",0
63,"3,361.84","3,361.84","Jan 6, 2016","3,361.84","3,361.84","3,361.84",0
64,"3,287.71","3,287.71","Jan 5, 2016","3,287.71","3,287.71","3,287.71",0
65,"3,296.26","3,296.26","Jan 4, 2016","3,296.26","3,296.26","3,296.26",0
66,"3,539.18","3,539.18","Dec 31, 2015","3,539.18","3,539.18","3,539.18",0
67,"3,563.74","3,563.74","Dec 29, 2015","3,563.74","3,563.74","3,563.74",0
68,"3,533.78","3,533.78","Dec 28, 2015","3,533.78","3,533.78","3,533.78",0
69,"3,627.91","3,627.91","Dec 25, 2015","3,627.91","3,627.91","3,627.91",0
70,"3,612.49","3,612.49","Dec 24, 2015","3,612.49","3,612.49","3,612.49",0
71,"3,636.09","3,636.09","Dec 23, 2015","3,636.09","3,636.09","3,636.09",0
72,"3,651.77","3,651.77","Dec 22, 2015","3,651.77","3,651.77","3,651.77",0
73,"3,578.96","3,578.96","Dec 18, 2015","3,578.96","3,578.96","3,578.96",0
74,"3,580.00","3,580.00","Dec 17, 2015","3,580.00","3,580.00","3,580.00",0
75,"3,516.19","3,516.19","Dec 16, 2015","3,516.19","3,516.19","3,516.19",0
76,"3,510.35","3,510.35","Dec 15, 2015","3,510.35","3,510.35","3,510.35",0
77,"3,520.67","3,520.67","Dec 14, 2015","3,520.67","3,520.67","3,520.67",0
78,"3,434.58","3,434.58","Dec 11, 2015","3,434.58","3,434.58","3,434.58",0
79,"3,455.50","3,455.50","Dec 10, 2015","3,455.50","3,455.50","3,455.50",0
80,"3,472.44","3,472.44","Dec 9, 2015","3,472.44","3,472.44","3,472.44",0
81,"3,470.07","3,470.07","Dec 8, 2015","3,470.07","3,470.07","3,470.07",0
82,"3,536.93","3,536.93","Dec 7, 2015","3,536.93","3,536.93","3,536.93",0
83,"3,524.99","3,524.99","Dec 4, 2015","3,524.99","3,524.99","3,524.99",0
84,"3,584.82","3,584.82","Dec 3, 2015","3,584.82","3,584.82","3,584.82",0
85,"3,536.91","3,536.91","Dec 2, 2015","3,536.91","3,536.91","3,536.91",0
86,"3,456.31","3,456.31","Dec 1, 2015","3,456.31","3,456.31","3,456.31",0
87,"3,445.40","3,445.40","Nov 30, 2015","3,445.40","3,445.40","3,445.40",0
88,"3,436.30","3,436.30","Nov 27, 2015","3,436.30","3,436.30","3,436.30",0
89,"3,635.55","3,635.55","Nov 26, 2015","3,635.55","3,635.55","3,635.55",0
90,"3,647.93","3,647.93","Nov 25, 2015","3,647.93","3,647.93","3,647.93",0
91,"3,616.11","3,616.11","Nov 24, 2015","3,616.11","3,616.11","3,616.11",0
92,"3,630.50","3,630.50","Nov 20, 2015","3,630.50","3,630.50","3,630.50",0
93,"3,617.06","3,617.06","Nov 19, 2015","3,617.06","3,617.06","3,617.06",0
94,"3,568.47","3,568.47","Nov 18, 2015","3,568.47","3,568.47","3,568.47",0
95,"3,604.80","3,604.80","Nov 17, 2015","3,604.80","3,604.80","3,604.80",0
96,"3,606.96","3,606.96","Nov 16, 2015","3,606.96","3,606.96","3,606.96",0
97,"3,580.84","3,580.84","Nov 13, 2015","3,580.84","3,580.84","3,580.84",0
98,"3,632.90","3,632.90","Nov 12, 2015","3,632.90","3,632.90","3,632.90",0
99,"3,650.25","3,650.25","Nov 11, 2015","3,650.25","3,650.25","3,650.25",0
100,"3,640.49","3,640.49","Nov 10, 2015","3,640.49","3,640.49","3,640.49",0
101,"3,646.88","3,646.88","Nov 9, 2015","3,646.88","3,646.88","3,646.88",0
102,"3,590.03","3,590.03","Nov 6, 2015","3,590.03","3,590.03","3,590.03",0
103,"3,522.82","3,522.82","Nov 5, 2015","3,522.82","3,522.82","3,522.82",0
104,"3,459.64","3,459.64","Nov 4, 2015","3,459.64","3,459.64","3,459.64",0
105,"3,316.70","3,316.70","Nov 3, 2015","3,316.70","3,316.70","3,316.70",0
106,"3,325.08","3,325.08","Nov 2, 2015","3,325.08","3,325.08","3,325.08",0
107,"3,382.56","3,382.56","Oct 30, 2015","3,382.56","3,382.56","3,382.56",0
108,"3,387.32","3,387.32","Oct 29, 2015","3,387.32","3,387.32","3,387.32",0
109,"3,375.20","3,375.20","Oct 28, 2015","3,375.20","3,375.20","3,375.20",0
110,"3,434.34","3,434.34","Oct 27, 2015","3,434.34","3,434.34","3,434.34",0
111,"3,429.58","3,429.58","Oct 26, 2015","3,429.58","3,429.58","3,429.58",0
112,"3,412.43","3,412.43","Oct 23, 2015","3,412.43","3,412.43","3,412.43",0
113,"3,368.74","3,368.74","Oct 22, 2015","3,368.74","3,368.74","3,368.74",0
114,"3,320.68","3,320.68","Oct 21, 2015","3,320.68","3,320.68","3,320.68",0
115,"3,391.35","3,391.35","Oct 16, 2015","3,391.35","3,391.35","3,391.35",0
116,"3,338.07","3,338.07","Oct 15, 2015","3,338.07","3,338.07","3,338.07",0
117,"3,262.44","3,262.44","Oct 14, 2015","3,262.44","3,262.44","3,262.44",0
118,"3,287.66","3,287.66","Oct 12, 2015","3,287.66","3,287.66","3,287.66",0
119,"3,052.78","3,052.78","Sep 30, 2015","3,052.78","3,052.78","3,052.78",0
120,"3,038.14","3,038.14","Sep 29, 2015","3,038.14","3,038.14","3,038.14",0
121,"3,092.35","3,092.35","Sep 25, 2015","3,092.35","3,092.35","3,092.35",0
122,"3,115.89","3,115.89","Sep 23, 2015","3,115.89","3,115.89","3,115.89",0
123,"3,156.54","3,156.54","Sep 21, 2015","3,156.54","3,156.54","3,156.54",0
124,"3,097.92","3,097.92","Sep 18, 2015","3,097.92","3,097.92","3,097.92",0
125,"3,086.06","3,086.06","Sep 17, 2015","3,086.06","3,086.06","3,086.06",0
126,"3,152.26","3,152.26","Sep 16, 2015","3,152.26","3,152.26","3,152.26",0
127,"3,005.17","3,005.17","Sep 15, 2015","3,005.17","3,005.17","3,005.17",0
128,"3,114.80","3,114.80","Sep 14, 2015","3,114.80","3,114.80","3,114.80",0
129,"3,200.23","3,200.23","Sep 11, 2015","3,200.23","3,200.23","3,200.23",0
130,"3,197.89","3,197.89","Sep 10, 2015","3,197.89","3,197.89","3,197.89",0
131,"3,243.09","3,243.09","Sep 9, 2015","3,243.09","3,243.09","3,243.09",0
132,"3,170.45","3,170.45","Sep 8, 2015","3,170.45","3,170.45","3,170.45",0
133,"3,080.42","3,080.42","Sep 7, 2015","3,080.42","3,080.42","3,080.42",0
134,"3,160.17","3,160.17","Sep 2, 2015","3,160.17","3,160.17","3,160.17",0
135,"3,166.62","3,166.62","Sep 1, 2015","3,166.62","3,166.62","3,166.62",0
136,"3,205.99","3,205.99","Aug 31, 2015","3,205.99","3,205.99","3,205.99",0
137,"3,232.35","3,232.35","Aug 28, 2015","3,232.35","3,232.35","3,232.35",0
138,"3,083.59","3,083.59","Aug 27, 2015","3,083.59","3,083.59","3,083.59",0
139,"2,927.29","2,927.29","Aug 26, 2015","2,927.29","2,927.29","2,927.29",0
140,"2,964.97","2,964.97","Aug 25, 2015","2,964.97","2,964.97","2,964.97",0
141,"3,209.91","3,209.91","Aug 24, 2015","3,209.91","3,209.91","3,209.91",0
142,"3,507.74","3,507.74","Aug 21, 2015","3,507.74","3,507.74","3,507.74",0
143,"3,664.29","3,664.29","Aug 20, 2015","3,664.29","3,664.29","3,664.29",0
144,"3,794.11","3,794.11","Aug 19, 2015","3,794.11","3,794.11","3,794.11",0
145,"3,748.16","3,748.16","Aug 18, 2015","3,748.16","3,748.16","3,748.16",0
146,"3,993.67","3,993.67","Aug 17, 2015","3,993.67","3,993.67","3,993.67",0
147,"3,965.33","3,965.33","Aug 14, 2015","3,965.33","3,965.33","3,965.33",0
148,"3,954.56","3,954.56","Aug 13, 2015","3,954.56","3,954.56","3,954.56",0
149,"3,886.32","3,886.32","Aug 12, 2015","3,886.32","3,886.32","3,886.32",0
150,"3,927.91","3,927.91","Aug 11, 2015","3,927.91","3,927.91","3,927.91",0
151,"3,928.42","3,928.42","Aug 10, 2015","3,928.42","3,928.42","3,928.42",0
152,"3,744.21","3,744.21","Aug 7, 2015","3,744.21","3,744.21","3,744.21",0
153,"3,661.54","3,661.54","Aug 6, 2015","3,661.54","3,661.54","3,661.54",0
154,"3,694.57","3,694.57","Aug 5, 2015","3,694.57","3,694.57","3,694.57",0
155,"3,756.54","3,756.54","Aug 4, 2015","3,756.54","3,756.54","3,756.54",0
156,"3,622.91","3,622.91","Aug 3, 2015","3,622.91","3,622.91","3,622.91",0
157,"3,663.73","3,663.73","Jul 31, 2015","3,663.73","3,663.73","3,663.73",0
158,"3,705.77","3,705.77","Jul 30, 2015","3,705.77","3,705.77","3,705.77",0
159,"3,789.17","3,789.17","Jul 29, 2015","3,789.17","3,789.17","3,789.17",0
160,"3,663.00","3,663.00","Jul 28, 2015","3,663.00","3,663.00","3,663.00",0
161,"3,725.56","3,725.56","Jul 27, 2015","3,725.56","3,725.56","3,725.56",0
162,"4,070.91","4,070.91","Jul 24, 2015","4,070.91","4,070.91","4,070.91",0
163,"4,123.92","4,123.92","Jul 23, 2015","4,123.92","4,123.92","4,123.92",0
164,"4,026.04","4,026.04","Jul 22, 2015","4,026.04","4,026.04","4,026.04",0
165,"4,017.68","4,017.68","Jul 21, 2015","4,017.68","4,017.68","4,017.68",0
166,"3,992.11","3,992.11","Jul 20, 2015","3,992.11","3,992.11","3,992.11",0
167,"3,957.35","3,957.35","Jul 17, 2015","3,957.35","3,957.35","3,957.35",0
168,"3,823.18","3,823.18","Jul 16, 2015","3,823.18","3,823.18","3,823.18",0
169,"3,805.70","3,805.70","Jul 15, 2015","3,805.70","3,805.70","3,805.70",0
170,"3,924.49","3,924.49","Jul 14, 2015","3,924.49","3,924.49","3,924.49",0
171,"3,970.39","3,970.39","Jul 13, 2015","3,970.39","3,970.39","3,970.39",0
172,"3,877.80","3,877.80","Jul 10, 2015","3,877.80","3,877.80","3,877.80",0
173,"3,709.33","3,709.33","Jul 9, 2015","3,709.33","3,709.33","3,709.33",0
174,"3,507.19","3,507.19","Jul 8, 2015","3,507.19","3,507.19","3,507.19",0
175,"3,727.12","3,727.12","Jul 7, 2015","3,727.12","3,727.12","3,727.12",0
176,"3,775.91","3,775.91","Jul 6, 2015","3,775.91","3,775.91","3,775.91",0
177,"3,686.92","3,686.92","Jul 3, 2015","3,686.92","3,686.92","3,686.92",0
178,"3,912.77","3,912.77","Jul 2, 2015","3,912.77","3,912.77","3,912.77",0
179,"4,053.70","4,053.70","Jul 1, 2015","4,053.70","4,053.70","4,053.70",0
180,"4,277.22","4,277.22","Jun 30, 2015","4,277.22","4,277.22","4,277.22",0
181,"4,053.03","4,053.03","Jun 29, 2015","4,053.03","4,053.03","4,053.03",0
182,"4,192.87","4,192.87","Jun 26, 2015","4,192.87","4,192.87","4,192.87",0
183,"4,527.78","4,527.78","Jun 25, 2015","4,527.78","4,527.78","4,527.78",0
184,"4,690.15","4,690.15","Jun 24, 2015","4,690.15","4,690.15","4,690.15",0
185,"4,576.49","4,576.49","Jun 23, 2015","4,576.49","4,576.49","4,576.49",0
186,"4,478.36","4,478.36","Jun 19, 2015","4,478.36","4,478.36","4,478.36",0
187,"4,785.36","4,785.36","Jun 18, 2015","4,785.36","4,785.36","4,785.36",0
188,"4,967.90","4,967.90","Jun 17, 2015","4,967.90","4,967.90","4,967.90",0
189,"4,887.43","4,887.43","Jun 16, 2015","4,887.43","4,887.43","4,887.43",0
190,"5,062.99","5,062.99","Jun 15, 2015","5,062.99","5,062.99","5,062.99",0
191,"5,166.35","5,166.35","Jun 12, 2015","5,166.35","5,166.35","5,166.35",0
192,"5,121.59","5,121.59","Jun 11, 2015","5,121.59","5,121.59","5,121.59",0
193,"5,106.04","5,106.04","Jun 10, 2015","5,106.04","5,106.04","5,106.04",0
194,"5,113.53","5,113.53","Jun 9, 2015","5,113.53","5,113.53","5,113.53",0
195,"5,131.88","5,131.88","Jun 8, 2015","5,131.88","5,131.88","5,131.88",0
196,"5,023.10","5,023.10","Jun 5, 2015","5,023.10","5,023.10","5,023.10",0
197,"4,947.10","4,947.10","Jun 4, 2015","4,947.10","4,947.10","4,947.10",0
198,"4,909.98","4,909.98","Jun 3, 2015","4,909.98","4,909.98","4,909.98",0
199,"4,910.53","4,910.53","Jun 2, 2015","4,910.53","4,910.53","4,910.53",0
200,"4,828.74","4,828.74","Jun 1, 2015","4,828.74","4,828.74","4,828.74",0
201,"4,611.74","4,611.74","May 29, 2015","4,611.74","4,611.74","4,611.74",0
202,"4,620.27","4,620.27","May 28, 2015","4,620.27","4,620.27","4,620.27",0
203,"4,941.71","4,941.71","May 27, 2015","4,941.71","4,941.71","4,941.71",0
204,"4,910.90","4,910.90","May 26, 2015","4,910.90","4,910.90","4,910.90",0
205,"4,813.80","4,813.80","May 25, 2015","4,813.80","4,813.80","4,813.80",0
206,"4,657.60","4,657.60","May 22, 2015","4,657.60","4,657.60","4,657.60",0
207,"4,529.42","4,529.42","May 21, 2015","4,529.42","4,529.42","4,529.42",0
208,"4,446.29","4,446.29","May 20, 2015","4,446.29","4,446.29","4,446.29",0
209,"4,417.55","4,417.55","May 19, 2015","4,417.55","4,417.55","4,417.55",0
210,"4,283.49","4,283.49","May 18, 2015","4,283.49","4,283.49","4,283.49",0
211,"4,308.69","4,308.69","May 15, 2015","4,308.69","4,308.69","4,308.69",0
212,"4,378.31","4,378.31","May 14, 2015","4,378.31","4,378.31","4,378.31",0
213,"4,375.76","4,375.76","May 13, 2015","4,375.76","4,375.76","4,375.76",0
214,"4,401.22","4,401.22","May 12, 2015","4,401.22","4,401.22","4,401.22",0
215,"4,333.58","4,333.58","May 11, 2015","4,333.58","4,333.58","4,333.58",0
216,"4,205.92","4,205.92","May 8, 2015","4,205.92","4,205.92","4,205.92",0
217,"4,112.21","4,112.21","May 7, 2015","4,112.21","4,112.21","4,112.21",0
218,"4,229.27","4,229.27","May 6, 2015","4,229.27","4,229.27","4,229.27",0
219,"4,298.71","4,298.71","May 5, 2015","4,298.71","4,298.71","4,298.71",0
220,"4,480.46","4,480.46","May 4, 2015","4,480.46","4,480.46","4,480.46",0
221,"4,441.65","4,441.65","Apr 30, 2015","4,441.65","4,441.65","4,441.65",0
222,"4,476.62","4,476.62","Apr 29, 2015","4,476.62","4,476.62","4,476.62",0
223,"4,476.21","4,476.21","Apr 28, 2015","4,476.21","4,476.21","4,476.21",0
224,"4,527.40","4,527.40","Apr 27, 2015","4,527.40","4,527.40","4,527.40",0
225,"4,393.69","4,393.69","Apr 24, 2015","4,393.69","4,393.69","4,393.69",0
226,"4,414.51","4,414.51","Apr 23, 2015","4,414.51","4,414.51","4,414.51",0
227,"4,398.49","4,398.49","Apr 22, 2015","4,398.49","4,398.49","4,398.49",0
228,"4,293.62","4,293.62","Apr 21, 2015","4,293.62","4,293.62","4,293.62",0
229,"4,217.08","4,217.08","Apr 20, 2015","4,217.08","4,217.08","4,217.08",0
230,"4,287.30","4,287.30","Apr 17, 2015","4,287.30","4,287.30","4,287.30",0
231,"4,194.82","4,194.82","Apr 16, 2015","4,194.82","4,194.82","4,194.82",0
232,"4,084.16","4,084.16","Apr 15, 2015","4,084.16","4,084.16","4,084.16",0
233,"4,135.56","4,135.56","Apr 14, 2015","4,135.56","4,135.56","4,135.56",0
234,"4,121.71","4,121.71","Apr 13, 2015","4,121.71","4,121.71","4,121.71",0
235,"4,034.31","4,034.31","Apr 10, 2015","4,034.31","4,034.31","4,034.31",0
236,"3,957.53","3,957.53","Apr 9, 2015","3,957.53","3,957.53","3,957.53",0
237,"3,994.81","3,994.81","Apr 8, 2015","3,994.81","3,994.81","3,994.81",0
238,"3,961.38","3,961.38","Apr 7, 2015","3,961.38","3,961.38","3,961.38",0
239,"3,863.93","3,863.93","Apr 3, 2015","3,863.93","3,863.93","3,863.93",0
240,"3,825.78","3,825.78","Apr 2, 2015","3,825.78","3,825.78","3,825.78",0
241,"3,810.29","3,810.29","Apr 1, 2015","3,810.29","3,810.29","3,810.29",0
242,"3,747.90","3,747.90","Mar 31, 2015","3,747.90","3,747.90","3,747.90",0
243,"3,786.57","3,786.57","Mar 30, 2015","3,786.57","3,786.57","3,786.57",0
244,"3,691.10","3,691.10","Mar 27, 2015","3,691.10","3,691.10","3,691.10",0
245,"3,682.09","3,682.09","Mar 26, 2015","3,682.09","3,682.09","3,682.09",0
246,"3,660.73","3,660.73","Mar 25, 2015","3,660.73","3,660.73","3,660.73",0
247,"3,691.41","3,691.41","Mar 24, 2015","3,691.41","3,691.41","3,691.41",0
248,"3,687.73","3,687.73","Mar 23, 2015","3,687.73","3,687.73","3,687.73",0
249,"3,617.32","3,617.32","Mar 20, 2015","3,617.32","3,617.32","3,617.32",0
250,"3,582.27","3,582.27","Mar 19, 2015","3,582.27","3,582.27","3,582.27",0
251,"3,577.30","3,577.30","Mar 18, 2015","3,577.30","3,577.30","3,577.30",0
252,"3,502.85","3,502.85","Mar 17, 2015","3,502.85","3,502.85","3,502.85",0
253,"3,449.30","3,449.30","Mar 16, 2015","3,449.30","3,449.30","3,449.30",0
254,"3,372.91","3,372.91","Mar 13, 2015","3,372.91","3,372.91","3,372.91",0
255,"3,349.32","3,349.32","Mar 12, 2015","3,349.32","3,349.32","3,349.32",0
256,"3,290.90","3,290.90","Mar 11, 2015","3,290.90","3,290.90","3,290.90",0
257,"3,286.07","3,286.07","Mar 10, 2015","3,286.07","3,286.07","3,286.07",0
258,"3,302.41","3,302.41","Mar 9, 2015","3,302.41","3,302.41","3,302.41",0
259,"3,241.19","3,241.19","Mar 6, 2015","3,241.19","3,241.19","3,241.19",0
260,"3,248.48","3,248.48","Mar 5, 2015","3,248.48","3,248.48","3,248.48",0
261,"3,279.53","3,279.53","Mar 4, 2015","3,279.53","3,279.53","3,279.53",0
262,"3,263.05","3,263.05","Mar 3, 2015","3,263.05","3,263.05","3,263.05",0
263,"3,336.28","3,336.28","Mar 2, 2015","3,336.28","3,336.28","3,336.28",0
264,"3,310.30","3,310.30","Feb 27, 2015","3,310.30","3,310.30","3,310.30",0
265,"3,298.36","3,298.36","Feb 26, 2015","3,298.36","3,298.36","3,298.36",0
266,"3,228.84","3,228.84","Feb 25, 2015","3,228.84","3,228.84","3,228.84",0
267,"3,246.91","3,246.91","Feb 17, 2015","3,246.91","3,246.91","3,246.91",0
268,"3,222.36","3,222.36","Feb 16, 2015","3,222.36","3,222.36","3,222.36",0
269,"3,203.83","3,203.83","Feb 13, 2015","3,203.83","3,203.83","3,203.83",0
270,"3,173.42","3,173.42","Feb 12, 2015","3,173.42","3,173.42","3,173.42",0
271,"3,157.70","3,157.70","Feb 11, 2015","3,157.70","3,157.70","3,157.70",0
272,"3,141.59","3,141.59","Feb 10, 2015","3,141.59","3,141.59","3,141.59",0
273,"3,095.12","3,095.12","Feb 9, 2015","3,095.12","3,095.12","3,095.12",0
274,"3,075.91","3,075.91","Feb 6, 2015","3,075.91","3,075.91","3,075.91",0
275,"3,136.53","3,136.53","Feb 5, 2015","3,136.53","3,136.53","3,136.53",0
276,"3,174.13","3,174.13","Feb 4, 2015","3,174.13","3,174.13","3,174.13",0
277,"3,204.91","3,204.91","Feb 3, 2015","3,204.91","3,204.91","3,204.91",0
278,"3,128.30","3,128.30","Feb 2, 2015","3,128.30","3,128.30","3,128.30",0
279,"3,210.36","3,210.36","Jan 30, 2015","3,210.36","3,210.36","3,210.36",0
280,"3,262.30","3,262.30","Jan 29, 2015","3,262.30","3,262.30","3,262.30",0
281,"3,305.74","3,305.74","Jan 28, 2015","3,305.74","3,305.74","3,305.74",0
282,"3,352.96","3,352.96","Jan 27, 2015","3,352.96","3,352.96","3,352.96",0
283,"3,383.18","3,383.18","Jan 26, 2015","3,383.18","3,383.18","3,383.18",0
284,"3,351.76","3,351.76","Jan 23, 2015","3,351.76","3,351.76","3,351.76",0
285,"3,343.34","3,343.34","Jan 22, 2015","3,343.34","3,343.34","3,343.34",0
286,"3,323.61","3,323.61","Jan 21, 2015","3,323.61","3,323.61","3,323.61",0
287,"3,173.05","3,173.05","Jan 20, 2015","3,173.05","3,173.05","3,173.05",0
288,"3,116.35","3,116.35","Jan 19, 2015","3,116.35","3,116.35","3,116.35",0
289,"3,376.50","3,376.50","Jan 16, 2015","3,376.50","3,376.50","3,376.50",0
290,"3,336.46","3,336.46","Jan 15, 2015","3,336.46","3,336.46","3,336.46",0
291,"3,222.44","3,222.44","Jan 14, 2015","3,222.44","3,222.44","3,222.44",0
292,"3,235.30","3,235.30","Jan 13, 2015","3,235.30","3,235.30","3,235.30",0
293,"3,229.32","3,229.32","Jan 12, 2015","3,229.32","3,229.32","3,229.32",0
294,"3,285.41","3,285.41","Jan 9, 2015","3,285.41","3,285.41","3,285.41",0
295,"3,293.46","3,293.46","Jan 8, 2015","3,293.46","3,293.46","3,293.46",0
296,"3,373.95","3,373.95","Jan 7, 2015","3,373.95","3,373.95","3,373.95",0
297,"3,351.45","3,351.45","Jan 6, 2015","3,351.45","3,351.45","3,351.45",0
298,"3,350.52","3,350.52","Jan 5, 2015","3,350.52","3,350.52","3,350.52",0
299,"3,234.68","3,234.68","Dec 31, 2014","3,234.68","3,234.68","3,234.68",0
300,"3,165.81","3,165.81","Dec 30, 2014","3,165.81","3,165.81","3,165.81",0
301,"3,168.02","3,168.02","Dec 29, 2014","3,168.02","3,168.02","3,168.02",0
302,"3,157.60","3,157.60","Dec 26, 2014","3,157.60","3,157.60","3,157.60",0
303,"3,072.54","3,072.54","Dec 25, 2014","3,072.54","3,072.54","3,072.54",0
304,"2,972.53","2,972.53","Dec 24, 2014","2,972.53","2,972.53","2,972.53",0
305,"3,032.61","3,032.61","Dec 23, 2014","3,032.61","3,032.61","3,032.61",0
306,"3,127.45","3,127.45","Dec 22, 2014","3,127.45","3,127.45","3,127.45",0
307,"3,108.60","3,108.60","Dec 19, 2014","3,108.60","3,108.60","3,108.60",0
308,"3,057.52","3,057.52","Dec 18, 2014","3,057.52","3,057.52","3,057.52",0
309,"3,061.02","3,061.02","Dec 17, 2014","3,061.02","3,061.02","3,061.02",0
