,AdjClose,Close,Date,High,Low,Open,Volume
5568,464.74,464.74,"Mar 4, 1994",466.16,462.41,463.03,"311,850,000"
5569,463.01,463.01,"Mar 3, 1994",464.83,462.50,464.81,"291,790,000"
5570,464.81,464.81,"Mar 2, 1994",464.87,457.49,464.40,"361,130,000"
5571,464.44,464.44,"Mar 1, 1994",467.43,462.02,467.19,"304,450,000"
5572,467.14,467.14,"Feb 28, 1994",469.16,466.07,466.07,"268,690,000"
5573,466.07,466.07,"Feb 25, 1994",466.48,464.33,464.33,"273,680,000"
5574,464.26,464.26,"Feb 24, 1994",470.65,464.26,470.65,"342,940,000"
5575,470.69,470.69,"Feb 23, 1994",472.41,469.47,471.48,"309,910,000"
5576,471.46,471.46,"Feb 22, 1994",471.65,467.58,467.69,"270,900,000"
5577,467.69,467.69,"Feb 18, 1994",471.09,466.07,470.29,"293,210,000"
5578,470.34,470.34,"Feb 17, 1994",475.12,468.44,472.79,"340,030,000"
5579,472.79,472.79,"Feb 16, 1994",474.16,471.94,472.53,"295,450,000"
5580,472.52,472.52,"Feb 15, 1994",473.41,470.23,470.23,"306,790,000"
5581,470.23,470.23,"Feb 14, 1994",471.99,469.05,470.18,"263,190,000"
5582,470.18,470.18,"Feb 11, 1994",471.13,466.89,468.93,"213,740,000"
5583,468.93,468.93,"Feb 10, 1994",473.13,468.91,472.81,"327,250,000"
5584,472.77,472.77,"Feb 9, 1994",473.41,471.05,471.05,"332,670,000"
5585,471.05,471.05,"Feb 8, 1994",472.33,469.50,471.76,"318,180,000"
5586,471.76,471.76,"Feb 7, 1994",472.09,467.57,469.81,"348,270,000"
5587,469.81,469.81,"Feb 4, 1994",481.02,469.28,480.68,"378,380,000"
5588,480.71,480.71,"Feb 3, 1994",481.96,478.71,481.96,"318,350,000"
5589,482.00,482.00,"Feb 2, 1994",482.23,479.57,479.62,"328,960,000"
5590,479.62,479.62,"Feb 1, 1994",481.64,479.18,481.60,"322,510,000"
5591,481.61,481.61,"Jan 31, 1994",482.85,478.70,478.70,"322,870,000"
5592,478.70,478.70,"Jan 28, 1994",479.75,477.05,477.05,"313,140,000"
5593,477.05,477.05,"Jan 27, 1994",477.52,473.20,473.20,"346,500,000"
5594,473.20,473.20,"Jan 26, 1994",473.44,470.72,470.92,"304,660,000"
5595,470.92,470.92,"Jan 25, 1994",472.56,470.27,471.97,"326,120,000"
5596,471.97,471.97,"Jan 24, 1994",475.20,471.49,474.72,"296,900,000"
5597,474.72,474.72,"Jan 21, 1994",475.56,473.72,474.98,"346,350,000"
5598,474.98,474.98,"Jan 20, 1994",475.00,473.42,474.30,"310,450,000"
5599,474.30,474.30,"Jan 19, 1994",474.70,472.21,474.25,"311,370,000"
5600,474.25,474.25,"Jan 18, 1994",475.19,473.29,473.30,"308,840,000"
5601,473.30,473.30,"Jan 17, 1994",474.91,472.84,474.91,"233,980,000"
5602,474.91,474.91,"Jan 14, 1994",475.32,472.50,472.50,"304,920,000"
5603,472.47,472.47,"Jan 13, 1994",474.17,471.80,474.17,"277,970,000"
5604,474.17,474.17,"Jan 12, 1994",475.06,472.14,474.13,"310,690,000"
5605,474.13,474.13,"Jan 11, 1994",475.28,473.27,475.27,"305,490,000"
5606,475.27,475.27,"Jan 10, 1994",475.27,469.55,469.90,"319,490,000"
5607,469.90,469.90,"Jan 7, 1994",470.26,467.03,467.09,"324,920,000"
5608,467.12,467.12,"Jan 6, 1994",469.00,467.02,467.55,"365,960,000"
5609,467.55,467.55,"Jan 5, 1994",467.82,465.92,466.89,"400,030,000"
5610,466.89,466.89,"Jan 4, 1994",466.89,464.44,465.44,"326,600,000"
5611,465.44,465.44,"Jan 3, 1994",466.94,464.36,466.51,"270,140,000"
5612,466.45,466.45,"Dec 31, 1993",470.75,466.45,468.66,"168,590,000"
5613,468.64,468.64,"Dec 30, 1993",470.58,468.09,470.58,"195,860,000"
5614,470.58,470.58,"Dec 29, 1993",471.29,469.87,470.88,"269,570,000"
5615,470.94,470.94,"Dec 28, 1993",471.05,469.43,470.61,"200,960,000"
5616,470.54,470.54,"Dec 27, 1993",470.55,467.35,467.40,"171,200,000"
5617,467.38,467.38,"Dec 23, 1993",468.97,467.30,467.30,"227,240,000"
5618,467.32,467.32,"Dec 22, 1993",467.38,465.08,465.08,"272,440,000"
5619,465.30,465.30,"Dec 21, 1993",465.92,464.03,465.84,"273,370,000"
5620,465.85,465.85,"Dec 20, 1993",466.90,465.53,466.38,"255,900,000"
5621,466.38,466.38,"Dec 17, 1993",466.38,463.34,463.34,"363,750,000"
5622,463.34,463.34,"Dec 16, 1993",463.98,461.86,461.86,"284,620,000"
5623,461.84,461.84,"Dec 15, 1993",463.69,461.84,463.06,"331,770,000"
5624,463.06,463.06,"Dec 14, 1993",466.12,462.46,465.73,"275,050,000"
5625,465.70,465.70,"Dec 13, 1993",465.71,462.71,463.93,"256,580,000"
5626,463.93,463.93,"Dec 10, 1993",464.87,462.66,464.18,"245,620,000"
5627,464.18,464.18,"Dec 9, 1993",466.54,463.87,466.29,"287,570,000"
5628,466.29,466.29,"Dec 8, 1993",466.73,465.42,465.88,"314,460,000"
5629,466.76,466.76,"Dec 7, 1993",466.77,465.44,466.43,"285,690,000"
5630,466.43,466.43,"Dec 6, 1993",466.89,464.40,464.89,"292,370,000"
5631,464.89,464.89,"Dec 3, 1993",464.89,462.67,463.13,"268,360,000"
5632,463.11,463.11,"Dec 2, 1993",463.22,461.45,461.89,"256,370,000"
5633,461.89,461.89,"Dec 1, 1993",464.47,461.63,461.93,"293,870,000"
5634,461.79,461.79,"Nov 30, 1993",463.62,460.45,461.90,"286,660,000"
5635,461.90,461.90,"Nov 29, 1993",464.83,461.83,463.06,"272,710,000"
